order,trial_index,time_elapsed,cwid,StartTime,EndTime,rt,word_pair,answer,SHに基づく得点,SH：補足,PickedSample,Classification_ksm,Classification_oka,ageement,CR_ksm,CR_oka,FinalRating,Note_ksm,Note_oka
698,3,38208,1589402,44928.93321,44928.93696,6205,剣 - 拳銃,打つ,0,剣は打たない,0,,0,,,,0,,
699,4,42340,1589402,44928.93321,44928.93696,4121,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
700,5,47957,1589402,44928.93321,44928.93696,5602,太陽 - 電球,明るい,1,NA,0,,1,,,,1,,
701,6,54262,1589402,44928.93321,44928.93696,6293,紙 - 葉っぱ,薄い,1,NA,0,,1,,,,1,,
702,7,61219,1589402,44928.93321,44928.93696,6943,山頂 - 針,先がとがっている,2,NA,0,,2,,,,2,,
703,8,70525,1589402,44928.93321,44928.93696,9281,道 - 川,長い,1,NA,0,,1,,,,1,,
704,9,80774,1589402,44928.93321,44928.93696,10235,愛 - 薬物,見えないもの,1,NA,0,,1,,,,0,,薬物は目に見える（2023/2/19）
705,10,86760,1589402,44928.93321,44928.93696,5971,山 - 障害物,でこぼこ,1,SHにない,1,1,1,1,,,1,,SHにない
706,11,102622,1589402,44928.93321,44928.93696,15849,輪っか - ネックレス,細長い,1,SHにない,0,,1,,,,1,,
707,12,108004,1589402,44928.93321,44928.93696,5364,孤独 - 砂漠,寂しい,1,NA,0,,1,,,,1,,
708,13,119749,1589402,44928.93321,44928.93696,11734,なぞなぞ - 迷宮,考える,1,部分的には正しいので; SHにはない,0,,1,,,,1,,
709,14,158708,1589402,44928.93321,44928.93696,38935,時間 - 川,神秘的,1,必ずしも神秘的ではない; SHにない,0,,1,,,,1,,
710,15,171437,1589402,44928.93321,44928.93696,12705,会社 - 木,土台になるもの,1,NA,1,1,1,1,,,1,,NA
711,16,177310,1589402,44928.93321,44928.93696,5859,酒場 - 教会,場所,0,あまりにも一般的な共通点,0,,0,,,,0,,
712,17,188094,1589402,44928.93321,44928.93696,10752,理論 - 建物,必要なもの,1,具体的な説明がない,0,,1,,,,1,,
713,18,199750,1589402,44928.93321,44928.93696,11643,ダイヤモンド - 雪片,美しい,1,NA,0,,1,,,,1,,
714,19,216188,1589402,44928.93321,44928.93696,16418,記憶 - 牢獄,考える,0,具体的な説明がない,0,,0,,,,0,,
715,20,233394,1589402,44928.93321,44928.93696,17189,鍵 - 答え,必要なもの,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
716,21,256115,1589402,44928.93321,44928.93696,22705,結婚 - 合金,できればいいもの,1,一般性は欠くが部分的な特徴を共有している,0,,1,,,,1,,
717,22,263135,1589402,44928.93321,44928.93696,7002,思考 - 網,複雑,1,NA,0,,1,,,,1,,
718,23,284167,1589402,44928.93321,44928.93696,21005,学位 - 橋,しっかりとしたもの,1,部分的な特徴は一致している,0,,1,,,,1,,
719,24,303537,1589402,44928.93321,44928.93696,19357,美術館 - 墓,小さいものも大きいものもある,1,部分的特徴が一致している,0,,1,,,,1,,
720,25,311063,1589402,44928.93321,44928.93696,7509,若者 - 鳥,自由,1,NA,0,,1,,,,1,,
721,2,64641,5138531,44928.93086,44928.93771,47341,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
722,3,76409,5138531,44928.93086,44928.93771,11759,剣 - 拳銃,攻撃するときに使う,1,NA,0,,1,,,,1,,
723,4,94994,5138531,44928.93086,44928.93771,18578,みかん - ボール,丸い形をしている,1,NA,0,,1,,,,1,,
724,5,104212,5138531,44928.93086,44928.93771,9214,太陽 - 電球,光を放っている,2,NA,0,,2,,,,2,,
725,6,113499,5138531,44928.93086,44928.93771,9282,紙 - 葉っぱ,薄っぺらい,1,NA,0,,1,,,,1,,
726,7,125365,5138531,44928.93086,44928.93771,11861,山頂 - 針,先が尖って見える,2,NA,0,,2,,,,2,,
727,8,149389,5138531,44928.93086,44928.93771,24020,道 - 川,あるところまで長く続いている,1,NA,0,,1,,,,1,,
728,9,176459,5138531,44928.93086,44928.93771,27065,愛 - 薬物,なかなか離れることが出来ない,2,"2点とした（1→2, v3）",0,,2,,,,2,,
729,10,195903,5138531,44928.93086,44928.93771,19439,山 - 障害物,その先に行くときに、越えていかなければならない,2,NA,0,,2,,,,2,,
730,11,211493,5138531,44928.93086,44928.93771,15586,輪っか - ネックレス,形が円である。,2,NA,0,,2,,,,2,,
731,12,235188,5138531,44928.93086,44928.93771,23684,孤独 - 砂漠,静かで寂しい印象がある,1,NA,0,,1,,,,1,,
732,13,253063,5138531,44928.93086,44928.93771,17872,なぞなぞ - 迷宮,解かなければ先に進むことが出来ない,2,解決できると同義か; SHにはない,0,,2,,,,2,,
733,14,266629,5138531,44928.93086,44928.93771,13563,時間 - 川,流れがある,2,NA,0,,2,,,,2,,
734,15,350406,5138531,44928.93086,44928.93771,83772,会社 - 木,会社は建造物として、木は植物としてそびえ立っている,1,NA,0,,1,,,,1,,
735,16,363345,5138531,44928.93086,44928.93771,12934,酒場 - 教会,人が集まる場である,2,NA,1,2,2,1,,,2,,NA
736,17,386409,5138531,44928.93086,44928.93771,23060,理論 - 建物,とても細かく設計されている,1,設計していると同義,1,2,1,0,1,1,1,,設計していると同義
737,18,402014,5138531,44928.93086,44928.93771,15597,ダイヤモンド - 雪片,光り輝いている,1,NA,1,1,1,1,,,1,,NA
738,19,463817,5138531,44928.93086,44928.93771,61800,記憶 - 牢獄,領域が狭く、限られている,1,狭いは部分的な特徴,0,,1,,,,1,,
739,20,485916,5138531,44928.93086,44928.93771,22096,鍵 - 答え,達成したときに手に入るものである,2,目標を達成すると同義か,0,,2,,,,2,,
740,21,508097,5138531,44928.93086,44928.93771,22177,結婚 - 合金,輝かしい物事である,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
741,22,530312,5138531,44928.93086,44928.93771,22209,思考 - 網,1つの回路になっている,2,v2で2点に変更,0,,2,,,,2,,
742,23,549824,5138531,44928.93086,44928.93771,19509,学位 - 橋,先に進むために必要な物,2,繋ぐと同義語か,0,,2,,,,2,,
743,24,576536,5138531,44928.93086,44928.93771,26707,美術館 - 墓,大切なものや人を保管しておく場所,2,物の状態を保存すると同義,0,,2,,,,2,,
744,25,588824,5138531,44928.93086,44928.93771,12283,若者 - 鳥,元気に動き回る,1,新規項目,0,,1,,,,1,,
745,2,526428,2349425,44928.92367,44928.93801,21765,鳥 - 飛行機,飛行する,2,NA,0,,2,,,,2,,
746,3,545173,2349425,44928.92367,44928.93801,18741,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
747,4,555735,2349425,44928.92367,44928.93801,10558,みかん - ボール,球体,2,NA,0,,2,,,,2,,
748,5,565413,2349425,44928.92367,44928.93801,9674,太陽 - 電球,光源,2,NA,0,,2,,,,2,,
749,6,600904,2349425,44928.92367,44928.93801,35488,紙 - 葉っぱ,材料の元,0,すべての材料のもとではない,0,,0,,,,0,,
750,7,627751,2349425,44928.92367,44928.93801,26843,山頂 - 針,頂点がある,1,KH担い,0,,1,,,,1,,
751,8,643257,2349425,44928.92367,44928.93801,15502,道 - 川,流れがある,1,NA,0,,1,,,,1,,
752,9,677088,2349425,44928.92367,44928.93801,33828,愛 - 薬物,依存性,2,"2点とした（1→2, v3）",0,,2,,,,2,,
753,10,700805,2349425,44928.92367,44928.93801,23713,山 - 障害物,乗り越える,2,NA,0,,2,,,,2,,
754,11,726087,2349425,44928.92367,44928.93801,25278,輪っか - ネックレス,繋がっている,1,SHにない,0,,1,,,,1,,
755,12,744408,2349425,44928.92367,44928.93801,18317,孤独 - 砂漠,周りに誰もいない,2,NA,0,,2,,,,2,,
756,13,774754,2349425,44928.92367,44928.93801,30342,なぞなぞ - 迷宮,迷う,1,混乱すると同義か; SHにない,0,,1,,,,1,,
757,14,783417,2349425,44928.92367,44928.93801,8661,時間 - 川,流れる,2,NA,0,,2,,,,2,,
758,15,795770,2349425,44928.92367,44928.93801,12349,会社 - 木,成長する,1,NA,0,,1,,,,1,,
759,16,810231,2349425,44928.92367,44928.93801,14458,酒場 - 教会,人が集まる,2,NA,0,,2,,,,2,,
760,17,821017,2349425,44928.92367,44928.93801,10783,理論 - 建物,基礎がある,2,NA,1,2,2,1,,,2,,NA
761,18,834260,2349425,44928.92367,44928.93801,13239,ダイヤモンド - 雪片,光を反射する,1,輝くと同義か,0,,1,,,,1,,
762,19,861778,2349425,44928.92367,44928.93801,27515,記憶 - 牢獄,トラウマになる,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
763,20,921140,2349425,44928.92367,44928.93801,59359,鍵 - 答え,見つからない,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
764,21,948600,2349425,44928.92367,44928.93801,27456,結婚 - 合金,安定性が増す,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
765,22,1007702,2349425,44928.92367,44928.93801,59098,思考 - 網,深く沈める,1,新規項目,1,1,1,1,,,1,,新規項目
766,23,1169356,2349425,44928.92367,44928.93801,161650,学位 - 橋,目的へ繋がる手段,2,NA,0,,2,,,,2,,
767,24,1186280,2349425,44928.92367,44928.93801,16920,美術館 - 墓,安置されている,2,物の状態を保存すると同義,1,2,2,1,,,2,,物の状態を保存すると同義
768,25,1236818,2349425,44928.92367,44928.93801,50535,若者 - 鳥,巣から飛び立つ,2,NA,0,,2,,,,2,,
769,2,29945,3922243,44928.92786,44928.9385,14003,鳥 - 飛行機,空を飛ぶところ,2,NA,0,,2,,,,2,,
770,3,53774,3922243,44928.92786,44928.9385,23803,剣 - 拳銃,どちらも武器である,2,NA,0,,2,,,,2,,
771,4,66751,3922243,44928.92786,44928.9385,12973,みかん - ボール,どちらも丸い,1,NA,0,,1,,,,1,,
772,5,80015,3922243,44928.92786,44928.9385,13259,太陽 - 電球,どちらも光を放っている,2,NA,0,,2,,,,2,,
773,6,88647,3922243,44928.92786,44928.9385,8627,紙 - 葉っぱ,どちらも薄っぺらいところ,1,NA,0,,1,,,,1,,
774,7,104511,3922243,44928.92786,44928.9385,15861,山頂 - 針,どちらも尖っているところ,2,NA,1,2,2,1,,,2,,NA
775,8,132223,3922243,44928.92786,44928.9385,27708,道 - 川,どちらも長く遠くまで続くところ,1,NA,0,,1,,,,1,,
776,9,176282,3922243,44928.92786,44928.9385,44056,愛 - 薬物,どちらも人を助けるものである,1,NA,0,,1,,,,1,,
777,10,197243,3922243,44928.92786,44928.9385,20957,山 - 障害物,どちらも人の前にそびえたつものである,1,高く立っているなので1,0,,1,,,,1,,
778,11,218595,3922243,44928.92786,44928.9385,21348,輪っか - ネックレス,どちらも輪の形になっている,2,NA,1,2,2,1,,,2,,NA
779,12,251087,3922243,44928.92786,44928.9385,32487,孤独 - 砂漠,どちらも周りに人がおらず寂しいところ,2,人がいないが上位概念,0,,2,,,,2,,
780,13,288986,3922243,44928.92786,44928.9385,37896,なぞなぞ - 迷宮,どちらも知恵と知識を必要とするところ,1,なんのために知識と知恵が必要なのかが厳命されていないので、1か0で悩む,1,1,1,1,,,1,,なんのために知識と知恵が必要なのかが厳命されていないので、1か0で悩む
781,14,316043,3922243,44928.92786,44928.9385,27052,時間 - 川,どちらも止まることなく流れ続けるところ,2,NA,0,,2,,,,2,,
782,15,397920,3922243,44928.92786,44928.9385,81880,会社 - 木,どちらも人を支えるものである,1,強い基盤/土台を持つと同じか？; SHにない,0,,1,,,,1,,
783,16,418848,3922243,44928.92786,44928.9385,20923,酒場 - 教会,どちらも人に癒しを与える場所である,1,NA,0,,1,,,,1,,
784,17,450809,3922243,44928.92786,44928.9385,31948,理論 - 建物,どちらも基礎からしっかりとしていなければいけない,2,NA,0,,2,,,,2,,
785,18,495034,3922243,44928.92786,44928.9385,44221,ダイヤモンド - 雪片,どちらも人を魅了するキラキラとした物体である,1,NA,0,,1,,,,1,,
786,19,558657,3922243,44928.92786,44928.9385,63619,記憶 - 牢獄,どちらも人が囚われてはいけないものである,2,NA,0,,2,,,,2,,
787,20,588977,3922243,44928.92786,44928.9385,30314,鍵 - 答え,どちらも大切なものにたどり着くきっかけである,2,SHにないが全体的特徴を捉えている,0,,2,,,,2,,
788,21,691217,3922243,44928.92786,44928.9385,102237,結婚 - 合金,どちらも結びつきが大事である,2,NA,0,,2,,,,2,,
789,22,739369,3922243,44928.92786,44928.9385,48148,思考 - 網,どちらも張り巡らせるものである,2,NA,0,,2,,,,2,,
790,23,874821,3922243,44928.92786,44928.9385,135448,学位 - 橋,どちらも人が通るものである,2,NA,0,,2,,,,2,,
791,24,898813,3922243,44928.92786,44928.9385,23988,美術館 - 墓,どちらも大切なものが収められている,2,NA,0,,2,,,,2,,
792,25,915873,3922243,44928.92786,44928.9385,17057,若者 - 鳥,どちらも自由に飛び回れる存在である,2,NA,0,,2,,,,2,,
793,2,69615,1257626,44928.59505,44928.60544,33170,鳥 - 飛行機,空を飛ぶもの,2,NA,0,,2,,,,2,,
794,3,111241,1257626,44928.59505,44928.60544,41617,剣 - 拳銃,凶器となるもの、決闘につかうもの,1,凶器は鈍器でもいけるし、人を殺すものの下位互換（一般的には正しい分類）,0,,1,,,,1,,
795,4,123760,1257626,44928.59505,44928.60544,12512,みかん - ボール,丸いもの,1,NA,0,,1,,,,1,,
796,5,145347,1257626,44928.59505,44928.60544,21567,太陽 - 電球,明るく照らすもの、暖かいもの,2,暖かいは低次（光副産物として暖かい）,0,,2,,,,2,,
797,6,169489,1257626,44928.59505,44928.60544,24135,紙 - 葉っぱ,薄っぺらいもの、風になびくもの,1,NA,0,,1,,,,1,,
798,7,193501,1257626,44928.59505,44928.60544,24007,山頂 - 針,先がとがっているもの,2,NA,0,,2,,,,2,,
799,8,236697,1257626,44928.59505,44928.60544,43189,道 - 川,細くて長いもの,1,NA,1,1,1,1,,,1,,NA
800,9,278026,1257626,44928.59505,44928.60544,41323,愛 - 薬物,中毒になる可能性のあるもの,2,NA,0,,2,,,,2,,
801,10,299915,1257626,44928.59505,44928.60544,21884,山 - 障害物,簡単には乗り越えられないもの,2,NA,0,,2,,,,2,,
802,11,373151,1257626,44928.59505,44928.60544,73228,輪っか - ネックレス,細長い物の端と端をつなげて使うもの,1,NA,0,,1,,,,1,,
803,12,429936,1257626,44928.59505,44928.60544,56778,孤独 - 砂漠,寂しい感じ,1,NA,1,,1,,,,1,,
804,13,488708,1257626,44928.59505,44928.60544,58764,なぞなぞ - 迷宮,頭を使って答えを出すもの,2,答えを出すは解決できるか; SHにない,0,,2,,,,2,,
805,14,512150,1257626,44928.59505,44928.60544,23438,時間 - 川,止める事が出来ないもの,1,NA,0,,1,,,,1,,
806,15,545633,1257626,44928.59505,44928.60544,33479,会社 - 木,どっしりと固定されているもの,1,固定されているは部分的な特徴; SHにない,0,,1,,,,1,,
807,16,558853,1257626,44928.59505,44928.60544,13213,酒場 - 教会,人が多く集まる場所,2,NA,0,,2,,,,2,,
808,17,587117,1257626,44928.59505,44928.60544,28258,理論 - 建物,１つづ積み上げていくもの,1,積み重ねることができると同義,0,,1,,,,1,,
809,18,597325,1257626,44928.59505,44928.60544,10199,ダイヤモンド - 雪片,キラキラと光るもの,1,NA,0,,1,,,,1,,
810,19,633074,1257626,44928.59505,44928.60544,35743,記憶 - 牢獄,薄暗い中にあるもの,1,薄暗いはSHにないが部分的特徴,0,,1,,,,1,,
811,20,675076,1257626,44928.59505,44928.60544,41997,鍵 - 答え,これがあれば開く事ができるもの,1,NA,0,,1,,,,1,,
812,21,718122,1257626,44928.59505,44928.60544,43038,結婚 - 合金,２つが合わさって出来る素敵なもの,2,NA,0,,2,,,,2,,
813,22,754516,1257626,44928.59505,44928.60544,36388,思考 - 網,張り巡らすもの,2,NA,0,,2,,,,2,,
814,23,792985,1257626,44928.59505,44928.60544,38464,学位 - 橋,次へ進むのに重要なもの,2,NA,0,,2,,,,2,,
815,24,857777,1257626,44928.59505,44928.60544,64785,美術館 - 墓,貴重なものが収まっている場所,2,NA,0,,2,,,,2,,
816,25,894896,1257626,44928.59505,44928.60544,37114,若者 - 鳥,これから羽ばたいていくもの,2,NA,0,,2,,,,2,,
817,2,18298,5063496,44928.92551,44928.93878,7595,鳥 - 飛行機,空を飛ぶもの,2,NA,0,,2,,,,2,,
818,3,34375,5063496,44928.92551,44928.93878,16077,剣 - 拳銃,殺傷能力のある武器,2,NA,0,,2,,,,2,,
819,4,42725,5063496,44928.92551,44928.93878,8348,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
820,5,53125,5063496,44928.92551,44928.93878,10400,太陽 - 電球,光る,2,NA,0,,2,,,,2,,
821,6,66554,5063496,44928.92551,44928.93878,13427,紙 - 葉っぱ,手でちぎれる,1,ひきさける=手でちぎれる,0,,1,,,,1,,
822,7,78346,5063496,44928.92551,44928.93878,11790,山頂 - 針,とがっている,2,NA,0,,2,,,,2,,
823,8,109345,5063496,44928.92551,44928.93878,30997,道 - 川,どこまでも続く,1,NA,0,,1,,,,1,,
824,9,127257,5063496,44928.92551,44928.93878,17909,愛 - 薬物,依存する可能性のあるもの,2,"2点とした（1→2, v3）",0,,2,,,,2,,
825,10,201833,5063496,44928.92551,44928.93878,74574,山 - 障害物,越えるもの,2,NA,0,,2,,,,2,,
826,11,326998,5063496,44928.92551,44928.93878,125163,輪っか - ネックレス,形が円,2,円形の亜種,0,,2,,,,2,,
827,12,357123,5063496,44928.92551,44928.93878,30124,孤独 - 砂漠,周りに何もない,2,NA,0,,2,,,,2,,
828,13,390919,5063496,44928.92551,44928.93878,33794,なぞなぞ - 迷宮,惑わされる,1,混乱すると同義か; SHにない,0,,1,,,,1,,
829,14,413017,5063496,44928.92551,44928.93878,22096,時間 - 川,とどまらず流れていくもの,2,NA,1,2,2,1,,,2,,NA
830,15,452075,5063496,44928.92551,44928.93878,39056,会社 - 木,成長して拡大していくこと,1,NA,0,,1,,,,1,,
831,16,481427,5063496,44928.92551,44928.93878,29350,酒場 - 教会,人が本音を話しやすい場所,1,快適さと近いか; SHにない,1,1,1,1,,,1,,快適さと近いか; SHにない
832,17,522531,5063496,44928.92551,44928.93878,41104,理論 - 建物,動かすことが困難なこと,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
833,18,545848,5063496,44928.92551,44928.93878,23315,ダイヤモンド - 雪片,光に当たると反射する,1,NA,0,,1,,,,1,,
834,19,679379,5063496,44928.92551,44928.93878,133530,記憶 - 牢獄,とらわれたら抜けだしにくいこと,2,NA,1,2,2,1,,,2,,NA
835,20,903255,5063496,44928.92551,44928.93878,223874,鍵 - 答え,形が定まっていること,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
836,21,936283,5063496,44928.92551,44928.93878,33025,結婚 - 合金,別々のものが合わさること,2,NA,0,,2,,,,2,,
837,22,954344,5063496,44928.92551,44928.93878,18060,思考 - 網,はりめぐらすこと,2,NA,0,,2,,,,2,,
