level_0,index,word1,word2,answer,labels,text,kFold
1431,905,剣,拳銃,殺傷する武具という点で似ている,2,剣[SEP]拳銃[SEP]殺傷する武具という点で似ている,0
1432,906,みかん,ボール,形状が似ている,1,みかん[SEP]ボール[SEP]形状が似ている,6
1433,907,太陽,電球,光ることで似ている,2,太陽[SEP]電球[SEP]光ることで似ている,0
1434,908,紙,葉っぱ,材質が似ている,1,紙[SEP]葉っぱ[SEP]材質が似ている,6
1435,909,山頂,針,登山の用語という点で似ている,0,山頂[SEP]針[SEP]登山の用語という点で似ている,6
1436,910,道,川,自然を表す単語である点で似ている,1,道[SEP]川[SEP]自然を表す単語である点で似ている,4
1437,911,愛,薬物,ホルモンの関係性,0,愛[SEP]薬物[SEP]ホルモンの関係性,8
1438,912,山,障害物,山にある障害物という大小関係で似ている,0,山[SEP]障害物[SEP]山にある障害物という大小関係で似ている,5
1439,913,なぞなぞ,迷宮,謎という点が似ている,1,なぞなぞ[SEP]迷宮[SEP]謎という点が似ている,3
1440,914,時間,川,流れを意識している点で似ている,2,時間[SEP]川[SEP]流れを意識している点で似ている,7
1441,915,会社,木,成長する様子が似ている,1,会社[SEP]木[SEP]成長する様子が似ている,5
1442,916,酒場,教会,人が集まる点で似ている,2,酒場[SEP]教会[SEP]人が集まる点で似ている,4
1443,917,理論,建物,組み立てていく点で似ている,2,理論[SEP]建物[SEP]組み立てていく点で似ている,5
1444,918,ダイヤモンド,雪片,貴重さという点で似ている,0,ダイヤモンド[SEP]雪片[SEP]貴重さという点で似ている,7
1445,919,記憶,牢獄,感情が伴う点で似ている,1,記憶[SEP]牢獄[SEP]感情が伴う点で似ている,0
1446,920,結婚,合金,約束や結束という点で似ている,1,結婚[SEP]合金[SEP]約束や結束という点で似ている,7
1447,921,思考,網,思考過程を表現する用語として網がある。その点で解釈が似ている,0,思考[SEP]網[SEP]思考過程を表現する用語として網がある。その点で解釈が似ている,1
1448,922,美術館,墓,遺物が多く収容されている,2,美術館[SEP]墓[SEP]遺物が多く収容されている,3
1449,923,鳥,飛行機,どちらも翼があって空を飛ぶことが出来る,2,鳥[SEP]飛行機[SEP]どちらも翼があって空を飛ぶことが出来る,2
1450,924,剣,拳銃,どちらも対象を傷つけることができる武器である,2,剣[SEP]拳銃[SEP]どちらも対象を傷つけることができる武器である,0
1451,925,みかん,ボール,どちらも丸い球状の形をしている,2,みかん[SEP]ボール[SEP]どちらも丸い球状の形をしている,8
1452,926,太陽,電球,どちらも周囲を明るく照らす,2,太陽[SEP]電球[SEP]どちらも周囲を明るく照らす,4
1453,928,山頂,針,どちらも先端に向かって鋭くなっている,1,山頂[SEP]針[SEP]どちらも先端に向かって鋭くなっている,4
1454,930,愛,薬物,どちらも間違った扱いは非常に危険である,1,愛[SEP]薬物[SEP]どちらも間違った扱いは非常に危険である,0
1455,931,山,障害物,どちらも簡単には乗り越えられない,2,山[SEP]障害物[SEP]どちらも簡単には乗り越えられない,4
1456,932,輪っか,ネックレス,どちらも紐状の形をしている,1,輪っか[SEP]ネックレス[SEP]どちらも紐状の形をしている,6
1457,933,なぞなぞ,迷宮,どちらも頭が混乱する,1,なぞなぞ[SEP]迷宮[SEP]どちらも頭が混乱する,8
1458,934,時間,川,どちらも流れる,2,時間[SEP]川[SEP]どちらも流れる,6
1459,935,会社,木,どちらもそびえ立っているが、簡単に倒れることもある,1,会社[SEP]木[SEP]どちらもそびえ立っているが、簡単に倒れることもある,8
1460,936,酒場,教会,どちらもいろんな人の受け皿となっている,2,酒場[SEP]教会[SEP]どちらもいろんな人の受け皿となっている,5
1461,937,理論,建物,どちらもきちんとした設計図がある,1,理論[SEP]建物[SEP]どちらもきちんとした設計図がある,2
1462,938,ダイヤモンド,雪片,どちらもキラキラとした結晶である,2,ダイヤモンド[SEP]雪片[SEP]どちらもキラキラとした結晶である,7
1463,939,記憶,牢獄,どちらも閉じ込められることがある,2,記憶[SEP]牢獄[SEP]どちらも閉じ込められることがある,2
1464,940,結婚,合金,どちらも異なるものを合わせる,2,結婚[SEP]合金[SEP]どちらも異なるものを合わせる,7
1465,941,思考,網,どちらも細かく張り巡らせるもの,2,思考[SEP]網[SEP]どちらも細かく張り巡らせるもの,8
1466,942,美術館,墓,どちらも大事なものを収めている,2,美術館[SEP]墓[SEP]どちらも大事なものを収めている,2
1467,943,鳥,飛行機,どちらも飛ぶが、鳥はいきもの生き物,2,鳥[SEP]飛行機[SEP]どちらも飛ぶが、鳥はいきもの生き物,1
1468,944,剣,拳銃,",",0,"剣[SEP]拳銃[SEP],",8
1469,945,みかん,ボール,みかんは果物,0,みかん[SEP]ボール[SEP]みかんは果物,8
1470,946,太陽,電球,太陽は,0,太陽[SEP]電球[SEP]太陽は,7
1471,947,紙,葉っぱ,かみ加工品、加工品、葉っぱは植物,1,紙[SEP]葉っぱ[SEP]かみ加工品、加工品、葉っぱは植物,0
1472,948,山頂,針,山頂は山の頂き、針は布を縫う,0,山頂[SEP]針[SEP]山頂は山の頂き、針は布を縫う,7
1473,949,道,川,道は交通の手段、川は水が流れるところ,0,道[SEP]川[SEP]道は交通の手段、川は水が流れるところ,6
1474,950,愛,薬物,愛は、心情、薬物は薬,0,愛[SEP]薬物[SEP]愛は、心情、薬物は薬,8
1475,951,山,障害物,山は地上に存在する自然の物、障害物は邪魔をするもの,0,山[SEP]障害物[SEP]山は地上に存在する自然の物、障害物は邪魔をするもの,6
1476,952,輪っか,ネックレス,わっかはリング状のもの、ネックレスは首の装飾品,2,輪っか[SEP]ネックレス[SEP]わっかはリング状のもの、ネックレスは首の装飾品,2
1477,953,なぞなぞ,迷宮,なぞなぞはクイズ、迷宮は迷路のようなところ,0,なぞなぞ[SEP]迷宮[SEP]なぞなぞはクイズ、迷宮は迷路のようなところ,4
1478,954,時間,川,時間は時刻の長さ、川は自然の水路,0,時間[SEP]川[SEP]時間は時刻の長さ、川は自然の水路,7
1479,955,会社,木,会社は、営利目的の法人、木は植物,0,会社[SEP]木[SEP]会社は、営利目的の法人、木は植物,3
1480,956,酒場,教会,酒場はお酒を提供する場所、教会は宗教上の祈りの場,0,酒場[SEP]教会[SEP]酒場はお酒を提供する場所、教会は宗教上の祈りの場,2
1481,958,ダイヤモンド,雪片,ダイヤモンドは鉱物、雪片は雪のかけら,0,ダイヤモンド[SEP]雪片[SEP]ダイヤモンドは鉱物、雪片は雪のかけら,5
1482,959,記憶,牢獄,記憶は物事を覚えていること、牢獄は罪人をとらえておくところ,0,記憶[SEP]牢獄[SEP]記憶は物事を覚えていること、牢獄は罪人をとらえておくところ,0
1483,960,結婚,合金,結婚とは夫婦になること、婚姻。合金とは二種類以上の金属を融合させたもの,0,結婚[SEP]合金[SEP]結婚とは夫婦になること、婚姻。合金とは二種類以上の金属を融合させたもの,2
1484,961,思考,網,思考とは考えること。網とは糸状のものを編んだもの,0,思考[SEP]網[SEP]思考とは考えること。網とは糸状のものを編んだもの,1
1485,962,美術館,墓,美術品を中心とした博物館の一種。墓とは埋葬する場所,0,美術館[SEP]墓[SEP]美術品を中心とした博物館の一種。墓とは埋葬する場所,5
1486,963,鳥,飛行機,空を飛ぶことの共通点があり、横に翼が日本ある形が似ている。,2,鳥[SEP]飛行機[SEP]空を飛ぶことの共通点があり、横に翼が日本ある形が似ている。,2
1487,965,太陽,電球,暗いところを明るくできること,1,太陽[SEP]電球[SEP]暗いところを明るくできること,5
1488,967,山頂,針,先に行けば行くほど尖っている,2,山頂[SEP]針[SEP]先に行けば行くほど尖っている,0
1489,968,道,川,大小あっても、どこまでも続いている,1,道[SEP]川[SEP]大小あっても、どこまでも続いている,0
1490,969,愛,薬物,快楽を求めている感覚,1,愛[SEP]薬物[SEP]快楽を求めている感覚,6
1491,970,山,障害物,険しい道のり,1,山[SEP]障害物[SEP]険しい道のり,7
1492,971,輪っか,ネックレス,線と線が繋がっている,1,輪っか[SEP]ネックレス[SEP]線と線が繋がっている,0
1493,972,なぞなぞ,迷宮,推理,0,なぞなぞ[SEP]迷宮[SEP]推理,4
1494,973,時間,川,流れ。時の流れ、川の流れ,2,時間[SEP]川[SEP]流れ。時の流れ、川の流れ,5
1495,974,会社,木,会社や社長が幹の部分、枝が社員,0,会社[SEP]木[SEP]会社や社長が幹の部分、枝が社員,3
1496,975,酒場,教会,色々な人を受け入れてくれる場所,2,酒場[SEP]教会[SEP]色々な人を受け入れてくれる場所,6
1497,976,理論,建物,答えを導くための構造,2,理論[SEP]建物[SEP]答えを導くための構造,1
1498,977,ダイヤモンド,雪片,キラキラしてる結晶,2,ダイヤモンド[SEP]雪片[SEP]キラキラしてる結晶,5
1499,978,記憶,牢獄,嫌なこと。過去に起きたこと,1,記憶[SEP]牢獄[SEP]嫌なこと。過去に起きたこと,2
1500,979,結婚,合金,結婚指輪、アクセサリー,1,結婚[SEP]合金[SEP]結婚指輪、アクセサリー,3
1501,980,思考,網,網のように張り巡らす考え方、いくつもの方法,2,思考[SEP]網[SEP]網のように張り巡らす考え方、いくつもの方法,0
1502,981,美術館,墓,歴史を知ることができる,1,美術館[SEP]墓[SEP]歴史を知ることができる,2
1503,982,山頂,針,とがり,2,山頂[SEP]針[SEP]とがり,2
1504,983,道,川,渡る,2,道[SEP]川[SEP]渡る,0
1505,984,山,障害物,登る,0,山[SEP]障害物[SEP]登る,6
1506,985,時間,川,さかのぼる,1,時間[SEP]川[SEP]さかのぼる,3
1507,986,理論,建物,立てる,0,理論[SEP]建物[SEP]立てる,1
1508,987,ダイヤモンド,雪片,見た目,1,ダイヤモンド[SEP]雪片[SEP]見た目,8
1509,988,記憶,牢獄,溢れる,1,記憶[SEP]牢獄[SEP]溢れる,3
1510,989,結婚,合金,金,0,結婚[SEP]合金[SEP]金,3
1511,990,思考,網,解く,1,思考[SEP]網[SEP]解く,3
1512,991,美術館,墓,建てる,1,美術館[SEP]墓[SEP]建てる,6
1513,992,鳥,飛行機,飛んでいる,2,鳥[SEP]飛行機[SEP]飛んでいる,6
1514,993,剣,拳銃,人を殺す道具,1,剣[SEP]拳銃[SEP]人を殺す道具,1
1515,994,愛,薬物,魅力,1,愛[SEP]薬物[SEP]魅力,2
1516,995,輪っか,ネックレス,アクセサリー,0,輪っか[SEP]ネックレス[SEP]アクセサリー,8
1517,996,時間,川,続く,1,時間[SEP]川[SEP]続く,5
1518,997,会社,木,支えてくれる,1,会社[SEP]木[SEP]支えてくれる,8
1519,998,酒場,教会,癒される,1,酒場[SEP]教会[SEP]癒される,8
1520,999,理論,建物,芯がある,1,理論[SEP]建物[SEP]芯がある,2
1521,1000,記憶,牢獄,怖い,0,記憶[SEP]牢獄[SEP]怖い,4
1522,1001,思考,網,引っかかる,1,思考[SEP]網[SEP]引っかかる,8
1523,1002,美術館,墓,芸術,1,美術館[SEP]墓[SEP]芸術,0
1524,1003,鳥,飛行機,空を飛ぶ。,2,鳥[SEP]飛行機[SEP]空を飛ぶ。,3
1525,1004,剣,拳銃,危害を与える。,1,剣[SEP]拳銃[SEP]危害を与える。,8
1526,1005,みかん,ボール,丸い形をしている。,1,みかん[SEP]ボール[SEP]丸い形をしている。,2
1527,1006,太陽,電球,発光する。,2,太陽[SEP]電球[SEP]発光する。,8
1528,1007,紙,葉っぱ,薄く軽い。,1,紙[SEP]葉っぱ[SEP]薄く軽い。,1
1529,1008,山頂,針,角度が鋭い。,1,山頂[SEP]針[SEP]角度が鋭い。,8
1530,1009,道,川,人やモノを運ぶ。,2,道[SEP]川[SEP]人やモノを運ぶ。,3
1531,1010,愛,薬物,癒す。,1,愛[SEP]薬物[SEP]癒す。,7
1532,1011,山,障害物,越えるべきもの。,2,山[SEP]障害物[SEP]越えるべきもの。,7
1533,1012,輪っか,ネックレス,円状。,2,輪っか[SEP]ネックレス[SEP]円状。,5
1534,1013,なぞなぞ,迷宮,簡単に解けない。,1,なぞなぞ[SEP]迷宮[SEP]簡単に解けない。,5
1535,1015,会社,木,たくさんの個体が集まってできたもの。,1,会社[SEP]木[SEP]たくさんの個体が集まってできたもの。,6
1536,1018,ダイヤモンド,雪片,形状が似ている。,1,ダイヤモンド[SEP]雪片[SEP]形状が似ている。,3
1537,1019,記憶,牢獄,捉えて離さない。,2,記憶[SEP]牢獄[SEP]捉えて離さない。,6
1538,1020,結婚,合金,合わさったもの。,2,結婚[SEP]合金[SEP]合わさったもの。,4
1539,1021,思考,網,幾層にもなって成り立っているもの。,2,思考[SEP]網[SEP]幾層にもなって成り立っているもの。,3
1540,1022,美術館,墓,保存するところ。,2,美術館[SEP]墓[SEP]保存するところ。,3
1541,1023,鳥,飛行機,羽があって飛ぶ,2,鳥[SEP]飛行機[SEP]羽があって飛ぶ,5
1542,1025,会社,木,枝分かれしている,2,会社[SEP]木[SEP]枝分かれしている,4
1543,1028,結婚,合金,硬い,1,結婚[SEP]合金[SEP]硬い,5
1544,1029,思考,網,絡み合う,1,思考[SEP]網[SEP]絡み合う,7
1545,1030,鳥,飛行機,飛行するもの,2,鳥[SEP]飛行機[SEP]飛行するもの,8
1546,1031,剣,拳銃,攻めるもの,1,剣[SEP]拳銃[SEP]攻めるもの,6
1547,1032,太陽,電球,明るいもの,1,太陽[SEP]電球[SEP]明るいもの,0
1548,1033,紙,葉っぱ,薄いもの,1,紙[SEP]葉っぱ[SEP]薄いもの,7
1549,1034,山頂,針,とがったもの,2,山頂[SEP]針[SEP]とがったもの,8
1550,1035,道,川,長いもの,1,道[SEP]川[SEP]長いもの,6
1551,1037,山,障害物,頑張らないと乗り越えられないもの,2,山[SEP]障害物[SEP]頑張らないと乗り越えられないもの,5
1552,1038,輪っか,ネックレス,吊り下げることができるもの,1,輪っか[SEP]ネックレス[SEP]吊り下げることができるもの,6
1553,1039,なぞなぞ,迷宮,じっくり考えないと分からないもの,2,なぞなぞ[SEP]迷宮[SEP]じっくり考えないと分からないもの,6
1554,1040,時間,川,無限に続くもの,1,時間[SEP]川[SEP]無限に続くもの,5
1555,1041,会社,木,時間をかけて成長するもの,1,会社[SEP]木[SEP]時間をかけて成長するもの,7
1556,1042,理論,建物,しっかりと考えるもの,1,理論[SEP]建物[SEP]しっかりと考えるもの,8
1557,1043,ダイヤモンド,雪片,光り輝く物体,1,ダイヤモンド[SEP]雪片[SEP]光り輝く物体,2
1558,1044,記憶,牢獄,はっきりとしないもの,0,記憶[SEP]牢獄[SEP]はっきりとしないもの,0
1559,1045,結婚,合金,おめでたいもの,1,結婚[SEP]合金[SEP]おめでたいもの,0
1560,1046,思考,網,無限に続いていくもの,0,思考[SEP]網[SEP]無限に続いていくもの,8
1561,1047,鳥,飛行機,翼があり空を飛ぶ,2,鳥[SEP]飛行機[SEP]翼があり空を飛ぶ,4
1562,1048,剣,拳銃,人が使用する武器でありもの・生物を傷つける,2,剣[SEP]拳銃[SEP]人が使用する武器でありもの・生物を傷つける,8
1563,1049,太陽,電球,光る。丸みがある,2,太陽[SEP]電球[SEP]光る。丸みがある,3
1564,1051,道,川,人か水かはわかれるが何等かの流れが作り出したもの,1,道[SEP]川[SEP]人か水かはわかれるが何等かの流れが作り出したもの,3
1565,1052,愛,薬物,一度手をだしたら抜け出すのが難しい,2,愛[SEP]薬物[SEP]一度手をだしたら抜け出すのが難しい,2
1566,1053,山,障害物,乗り越えるまたは迂回する必要があるもの,2,山[SEP]障害物[SEP]乗り越えるまたは迂回する必要があるもの,0
1567,1054,なぞなぞ,迷宮,答えにたどり着くのが難しい,2,なぞなぞ[SEP]迷宮[SEP]答えにたどり着くのが難しい,3
1568,1055,会社,木,組織の編成が似ている。葉は社員、幹は幹部のような,2,会社[SEP]木[SEP]組織の編成が似ている。葉は社員、幹は幹部のような,7
1569,1056,酒場,教会,人が集う所,2,酒場[SEP]教会[SEP]人が集う所,3
1570,1057,理論,建物,構築するもの,2,理論[SEP]建物[SEP]構築するもの,8
1571,1058,ダイヤモンド,雪片,結晶が綺麗,2,ダイヤモンド[SEP]雪片[SEP]結晶が綺麗,5
1572,1059,記憶,牢獄,捕らわれるもの,2,記憶[SEP]牢獄[SEP]捕らわれるもの,4
1573,1060,結婚,合金,２つ以上のものが一緒になる,2,結婚[SEP]合金[SEP]２つ以上のものが一緒になる,1
1574,1061,思考,網,ネットワークのようなもの,2,思考[SEP]網[SEP]ネットワークのようなもの,0
1575,1062,美術館,墓,人が訪れるもの,1,美術館[SEP]墓[SEP]人が訪れるもの,4
1576,1063,愛,薬物,嵌る,2,愛[SEP]薬物[SEP]嵌る,7
1577,1064,輪っか,ネックレス,輪状,2,輪っか[SEP]ネックレス[SEP]輪状,0
1578,1066,会社,木,育つ,1,会社[SEP]木[SEP]育つ,2
1579,1067,酒場,教会,人混み,1,酒場[SEP]教会[SEP]人混み,2
1580,1068,理論,建物,建てる,1,理論[SEP]建物[SEP]建てる,7
1581,1069,ダイヤモンド,雪片,奇麗,1,ダイヤモンド[SEP]雪片[SEP]奇麗,2
1582,1070,結婚,合金,結束,2,結婚[SEP]合金[SEP]結束,6
1583,1073,鳥,飛行機,飛ぶことができる,2,鳥[SEP]飛行機[SEP]飛ぶことができる,0
1584,1074,紙,葉っぱ,薄い形状,1,紙[SEP]葉っぱ[SEP]薄い形状,5
1585,1075,道,川,先まで続いている,1,道[SEP]川[SEP]先まで続いている,3
1586,1076,愛,薬物,依存する,2,愛[SEP]薬物[SEP]依存する,7
1587,1077,山,障害物,立ちはだかるもの,2,山[SEP]障害物[SEP]立ちはだかるもの,1
1588,1078,輪っか,ネックレス,円を作れる,2,輪っか[SEP]ネックレス[SEP]円を作れる,3
1589,1079,なぞなぞ,迷宮,解くのに悩むもの,1,なぞなぞ[SEP]迷宮[SEP]解くのに悩むもの,1
1590,1080,時間,川,流れ続ける,2,時間[SEP]川[SEP]流れ続ける,0
1591,1081,会社,木,立っている,1,会社[SEP]木[SEP]立っている,2
1592,1082,理論,建物,組み立てる者,2,理論[SEP]建物[SEP]組み立てる者,7
1593,1083,記憶,牢獄,奥底にある,1,記憶[SEP]牢獄[SEP]奥底にある,3
1594,1085,美術館,墓,石で出来ているものもある,1,美術館[SEP]墓[SEP]石で出来ているものもある,7
1595,1086,剣,拳銃,人を殺せる,1,剣[SEP]拳銃[SEP]人を殺せる,4
1596,1087,太陽,電球,光を出せる,2,太陽[SEP]電球[SEP]光を出せる,4
1597,1088,紙,葉っぱ,薄くてペラペラ,1,紙[SEP]葉っぱ[SEP]薄くてペラペラ,1
1598,1089,山頂,針,先（頂上）が尖っている,2,山頂[SEP]針[SEP]先（頂上）が尖っている,7
1599,1090,道,川,人が移動に使う,2,道[SEP]川[SEP]人が移動に使う,8
1600,1091,愛,薬物,物（人）によっては盲目,1,愛[SEP]薬物[SEP]物（人）によっては盲目,2
1601,1092,山,障害物,越えるのが困難,2,山[SEP]障害物[SEP]越えるのが困難,8
1602,1093,輪っか,ネックレス,リング状になっている,2,輪っか[SEP]ネックレス[SEP]リング状になっている,6
1603,1094,会社,木,トップからだんだん多く（人、葉）なっていく,2,会社[SEP]木[SEP]トップからだんだん多く（人、葉）なっていく,1
1604,1095,理論,建物,よく考えられている,1,理論[SEP]建物[SEP]よく考えられている,5
1605,1097,記憶,牢獄,沢山の人が出てくる,1,記憶[SEP]牢獄[SEP]沢山の人が出てくる,5
1606,1098,思考,網,引き寄せる事ができる,1,思考[SEP]網[SEP]引き寄せる事ができる,8
1607,1099,剣,拳銃,取り扱うのが危険な物,1,剣[SEP]拳銃[SEP]取り扱うのが危険な物,8
1608,1101,太陽,電球,眩しいもの,1,太陽[SEP]電球[SEP]眩しいもの,6
1609,1102,紙,葉っぱ,薄っぺらい物,1,紙[SEP]葉っぱ[SEP]薄っぺらい物,8
1610,1103,道,川,流れがあるもの,1,道[SEP]川[SEP]流れがあるもの,5
1611,1104,愛,薬物,目に見えない効果があるもの,1,愛[SEP]薬物[SEP]目に見えない効果があるもの,7
1612,1105,山,障害物,乗り越えないといけないもの,2,山[SEP]障害物[SEP]乗り越えないといけないもの,6
1613,1106,輪っか,ネックレス,繋がっているもの,1,輪っか[SEP]ネックレス[SEP]繋がっているもの,2
1614,1108,時間,川,動き続けている,2,時間[SEP]川[SEP]動き続けている,0
1615,1109,会社,木,成長すると大きくなる,1,会社[SEP]木[SEP]成長すると大きくなる,0
1616,1110,理論,建物,自分流に作ることができる,1,理論[SEP]建物[SEP]自分流に作ることができる,8
1617,1111,記憶,牢獄,何かを閉じ込めることができる,2,記憶[SEP]牢獄[SEP]何かを閉じ込めることができる,6
1618,1112,結婚,合金,費用が掛かるもの,1,結婚[SEP]合金[SEP]費用が掛かるもの,3
1619,1113,思考,網,複数に交差している,1,思考[SEP]網[SEP]複数に交差している,6
1620,1114,美術館,墓,過去の記録が眠っている場所,2,美術館[SEP]墓[SEP]過去の記録が眠っている場所,4
1621,1115,剣,拳銃,人を傷つけるもの,1,剣[SEP]拳銃[SEP]人を傷つけるもの,2
1622,1116,太陽,電球,光を発するもの,2,太陽[SEP]電球[SEP]光を発するもの,4
1623,1117,紙,葉っぱ,ひらひらと薄いもの,1,紙[SEP]葉っぱ[SEP]ひらひらと薄いもの,2
1624,1118,山頂,針,とがったもののてっぺん,2,山頂[SEP]針[SEP]とがったもののてっぺん,0
1625,1119,道,川,地形にあるもの,1,道[SEP]川[SEP]地形にあるもの,2
1626,1120,愛,薬物,溺れやすいもの,2,愛[SEP]薬物[SEP]溺れやすいもの,5
1627,1121,輪っか,ネックレス,長いものをつないだもの,1,輪っか[SEP]ネックレス[SEP]長いものをつないだもの,8
1628,1122,会社,木,育っていくもの,1,会社[SEP]木[SEP]育っていくもの,3
1629,1123,理論,建物,設計されたもの,1,理論[SEP]建物[SEP]設計されたもの,4
1630,1124,ダイヤモンド,雪片,結晶でできている,2,ダイヤモンド[SEP]雪片[SEP]結晶でできている,1
1631,1125,記憶,牢獄,とらわれるもの,2,記憶[SEP]牢獄[SEP]とらわれるもの,7
1632,1126,結婚,合金,約束されたかたさ,1,結婚[SEP]合金[SEP]約束されたかたさ,8
1633,1127,美術館,墓,収めるもの,2,美術館[SEP]墓[SEP]収めるもの,4
1634,1128,剣,拳銃,武器であるというところ,2,剣[SEP]拳銃[SEP]武器であるというところ,3
1635,1129,太陽,電球,光を放つところ,2,太陽[SEP]電球[SEP]光を放つところ,5
1636,1131,愛,薬物,快楽を伴うところ,1,愛[SEP]薬物[SEP]快楽を伴うところ,1
1637,1132,山,障害物,場合によっては人の邪魔になるところ,2,山[SEP]障害物[SEP]場合によっては人の邪魔になるところ,8
1638,1134,なぞなぞ,迷宮,ミステリアスなところ,1,なぞなぞ[SEP]迷宮[SEP]ミステリアスなところ,0
1639,1135,会社,木,人にとって必要なところ,1,会社[SEP]木[SEP]人にとって必要なところ,3
1640,1136,理論,建物,どちらも“たてる”ことができる点,1,理論[SEP]建物[SEP]どちらも“たてる”ことができる点,3
1641,1137,ダイヤモンド,雪片,美しいところ,1,ダイヤモンド[SEP]雪片[SEP]美しいところ,2
1642,1139,結婚,合金,手に入れるにはどちらもお金がかかるところ,1,結婚[SEP]合金[SEP]手に入れるにはどちらもお金がかかるところ,2
1643,1140,思考,網,どちらも“引っ掛かる”ところ,1,思考[SEP]網[SEP]どちらも“引っ掛かる”ところ,3
1644,1141,美術館,墓,静かなイメージがある点,1,美術館[SEP]墓[SEP]静かなイメージがある点,6
1645,1143,紙,葉っぱ,木から作られる,2,紙[SEP]葉っぱ[SEP]木から作られる,4
1646,1144,道,川,道は人が通り、川は水が通る,0,道[SEP]川[SEP]道は人が通り、川は水が通る,5
1647,1145,愛,薬物,脳内物質を分泌させる,2,愛[SEP]薬物[SEP]脳内物質を分泌させる,3
1648,1146,山,障害物,歩く速度が遅くなる,1,山[SEP]障害物[SEP]歩く速度が遅くなる,3
1649,1147,輪っか,ネックレス,トーラスに似ている,1,輪っか[SEP]ネックレス[SEP]トーラスに似ている,0
1650,1148,なぞなぞ,迷宮,なぞなぞは答えに迷い、迷宮は道に迷う,1,なぞなぞ[SEP]迷宮[SEP]なぞなぞは答えに迷い、迷宮は道に迷う,1
1651,1149,会社,木,会社は設立で、共に立つもの,1,会社[SEP]木[SEP]会社は設立で、共に立つもの,0
1652,1151,ダイヤモンド,雪片,結晶がある,2,ダイヤモンド[SEP]雪片[SEP]結晶がある,8
1653,1153,結婚,合金,違うものが結びついてできるもの,2,結婚[SEP]合金[SEP]違うものが結びついてできるもの,1
1654,1154,思考,網,思考が、色々な考えが網のようになっている,0,思考[SEP]網[SEP]思考が、色々な考えが網のようになっている,7
1655,1155,美術館,墓,建てるもの,1,美術館[SEP]墓[SEP]建てるもの,2
1656,1156,鳥,飛行機,空を飛ぶこと,2,鳥[SEP]飛行機[SEP]空を飛ぶこと,8
1657,1157,剣,拳銃,武器である事,2,剣[SEP]拳銃[SEP]武器である事,4
1658,1158,みかん,ボール,丸い事,1,みかん[SEP]ボール[SEP]丸い事,8
1659,1159,太陽,電球,輝くこと,1,太陽[SEP]電球[SEP]輝くこと,7
1660,1160,紙,葉っぱ,平べったい事,1,紙[SEP]葉っぱ[SEP]平べったい事,0
1661,1161,山頂,針,尖っていること,2,山頂[SEP]針[SEP]尖っていること,0
1662,1163,愛,薬物,熱中させること,2,愛[SEP]薬物[SEP]熱中させること,5
1663,1164,山,障害物,邪魔になる事,2,山[SEP]障害物[SEP]邪魔になる事,8
1664,1165,輪っか,ネックレス,リングの形状な事,2,輪っか[SEP]ネックレス[SEP]リングの形状な事,2
1665,1167,時間,川,どこまでも続いているように見える、流れていく,2,時間[SEP]川[SEP]どこまでも続いているように見える、流れていく,5
1666,1168,会社,木,枝分かれの構造になっている,2,会社[SEP]木[SEP]枝分かれの構造になっている,3
1667,1169,酒場,教会,人が多く集まる,2,酒場[SEP]教会[SEP]人が多く集まる,7
1668,1170,理論,建物,厳密に組み立てられている,2,理論[SEP]建物[SEP]厳密に組み立てられている,7
1669,1171,ダイヤモンド,雪片,美しいこと,1,ダイヤモンド[SEP]雪片[SEP]美しいこと,1
1670,1172,記憶,牢獄,長く囲うもの,1,記憶[SEP]牢獄[SEP]長く囲うもの,2
1671,1173,結婚,合金,くっついていて離れない、離れにくい,2,結婚[SEP]合金[SEP]くっついていて離れない、離れにくい,8
1672,1174,思考,網,張り巡らすように用いる,2,思考[SEP]網[SEP]張り巡らすように用いる,6
1673,1175,美術館,墓,完成品を置くところ,1,美術館[SEP]墓[SEP]完成品を置くところ,6
1674,1176,鳥,飛行機,空を飛ぶところが似ています,2,鳥[SEP]飛行機[SEP]空を飛ぶところが似ています,5
1675,1177,剣,拳銃,攻撃する道具というところが似ています,1,剣[SEP]拳銃[SEP]攻撃する道具というところが似ています,8
1676,1179,太陽,電球,光を発するところが似ています,2,太陽[SEP]電球[SEP]光を発するところが似ています,2
1677,1180,紙,葉っぱ,葉っぱは大昔に文字を書くときに使用されていたことがあり、紙も同様に鉛筆などで文字を書くために使用されているところが似ています,1,紙[SEP]葉っぱ[SEP]葉っぱは大昔に文字を書くときに使用されていたことがあり、紙も同様に鉛筆などで文字を書くために使用されているところが似ています,6
1678,1181,山頂,針,先端がとがっている点が似ています,2,山頂[SEP]針[SEP]先端がとがっている点が似ています,1
1679,1182,道,川,直線あるいは曲線で構成されているところが似ています,1,道[SEP]川[SEP]直線あるいは曲線で構成されているところが似ています,7
1680,1183,愛,薬物,一度はまってしまうと中毒性が高いところが似ています,2,愛[SEP]薬物[SEP]一度はまってしまうと中毒性が高いところが似ています,6
1681,1184,山,障害物,人が超えていくもの、人生で超えなければならないものとして似ています,2,山[SEP]障害物[SEP]人が超えていくもの、人生で超えなければならないものとして似ています,1
1682,1185,輪っか,ネックレス,環状で、まるいところが似ています,2,輪っか[SEP]ネックレス[SEP]環状で、まるいところが似ています,8
